sciName,id,phylosort,mainCommonName_EN,otherCommonName_EN,subclass,infraclass,magnorder,superorder,taxonOrder,suborder,infraorder,parvorder,superfamily,taxonFamily,subfamily,tribe,genus,subgenus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authorityParentheses,originalNameAsDescribed,authoritySpeciesCitation,authoritySpeciesLink,typeVoucher,typeKind,typeVoucherURIs,verbatimTypeLocality,typeLocalityLatitude,typeLocalityLongitude,nominalNames,taxonomyNotes,taxonomyNotesCitation,distributionNotes,distributionNotesCitation,subregionDistribution,countryDistribution,continentDistribution,biogeographicRealm,iucnStatus,extinct,domestic,flagged,CMW_sciName,diffSinceCMW,MSW3_matchtype,MSW3_sciName,diffSinceMSW3,...51,authority,scientificNameAuthorship,externalTaxonIdentifiers,taxonClass,species
Murexia_wilhelmina,1006757,6,Lesser Dasyure,NA,Theria,Marsupialia,NA,Australidelphia,Dasyuromorphia,NA,NA,NA,NA,Dasyuridae,Phascogalinae,NA,Murexia,NA,wilhelmina,Tate,1947,1,Antechinus wilhelmina,"Tate, G.H.H. 1947-02-20. On the anatomy and classification of the Dasyuridae (Marsupialia). Bulletin of the American Museum of Natural History 88(3):101-155.",https://hdl.handle.net/2246/1836,AMNH M-109811,holotype,http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-109811,"9 kilometres north of Lake Habbema, north of Mount Wilhelmina, Netherlands New Guinea, 2,800 metres.",-4.083333333333333,138.83333333333334,"wilhelmina (Tate, 1947)",split from M. melanura,"Woolley, P. A., Krajewski, C., & Westerman, M. (2020). The endemic New Guinean genus Murexia (Dasyuromorphia: Dasyuridae). How many species? An analysis based on morphological, distributional and molecular data. Australian Journal of Zoology, 67(3), 134-144.|Baker, A., Eldridge, M., Fisher, D. O., Frankham, G., Helgen, K. M., Jackson, S. M., ... & Umbrello, L. (2023). Taxonomy and diversity of living Australasian marsupials. American and Australasian Marsupials: an evolutionary, biogeographical, and ecological approach, 1-85.",NA,NA,NA,NA,Oceania,Australasia,NE,0,0,0,NA,1,unmatched,NA,1,NA,Tate,"(Tate, 1947)",mdd:1006757,Mammalia,Murexia wilhelmina
Planigale_novaeguineae,1000193,6,Papuan Planigale,New Guinean Planigale,Theria,Marsupialia,NA,Australidelphia,Dasyuromorphia,NA,NA,NA,NA,Dasyuridae,Planigalinae,NA,Planigale,NA,novaeguineae,Tate & Archbold,1941,0,Planigale novaeguineae,"Tate, G.H.H. and Archbold, R. 1941-01-30. Results of the Archbold Expeditions. No. 31. New rodents and marsupials from New Guinea. American Museum Novitates 1101:1-9.",https://www.biodiversitylibrary.org/item/170626,AMNH M-108561,holotype,http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-108561,"Rona Falls, Laloki River (vicinity of Port Moresby), 250 m, Central Prov., Papua New Guinea.",NA,NA,"novaeguineae Tate & Archbold, 1941|novaeguinae Laurie & J. Edwards Hill, 1954 [incorrect subsequent spelling]",NA,NA,NA,NA,NA,New Guinean Planigale,Oceania,Australasia,LC,0,0,0,Planigale_novaeguineae,0,sciname match,Planigale_novaeguineae,0,NA,Tate & Archbold,"Tate & Archbold, 1941",mdd:1000193,Mammalia,Planigale novaeguineae
Sminthopsis_virginiae,1000217,6,Red-cheeked Dunnart,NA,Theria,Marsupialia,NA,Australidelphia,Dasyuromorphia,NA,NA,NA,NA,Dasyuridae,Sminthopsinae,NA,Sminthopsis,NA,virginiae,de Tarragon,1847,1,Phascogale Virginiæ,"Tarragon, L. de. 1847. Description du mâle adulte du _Colobe guereza_ et du _Phascogale Virginiæ_. Revue zoologique par la Société Cuvierienne 1847:177-178.",https://www.biodiversitylibrary.org/page/2271683,NA,NA,NA,"type locality not given. Restricted by M. Archer in 1981 to ""Herbert Vale, Queensland, Australia.""",NA,NA,"virginiae (de Tarragon, 1847)|nitela R. Collett, 1897|rufigenis O. Thomas, 1922|lumholtzi Iredale & Troughton, 1934|rona (Tate & Archbold, 1936)",NA,NA,NA,NA,NA,NA,Oceania,Australasia,LC,0,0,0,Sminthopsis_virginiae,0,sciname match,Sminthopsis_virginiae,0,NA,de Tarragon,"(de Tarragon, 1847)",mdd:1000217,Mammalia,Sminthopsis virginiae
Thylacinus_cynocephalus,1000220,6,Thylacine,Hyena Opossum|Marsupial Wolf|Tasmanian Tiger|Tasmanian Wolf|Zebra Wolf,Theria,Marsupialia,NA,Australidelphia,Dasyuromorphia,NA,NA,NA,NA,Thylacinidae,NA,NA,Thylacinus,NA,cynocephalus,G. P. R. Harris,1808,1,Didelphis cynocephala,"Harris, G.P.R. 1808-11-23. Description of two new species of _Didelphis_ from Van Diemen's Land. Transactions of the Linnean Society of London 9:174-178.",https://www.biodiversitylibrary.org/page/757948,untraced (number not known),nonexistent,NA,"Tasmania, Australia.",NA,NA,"cynocephalus (G. P. R. Harris, 1808)|cyanocephalus (Fleming, 1822) [incorrect subsequent spelling]|harrisii Temminck, 1824 [nomen novum]|lucocephalus (Grant, 1831)|striatus Warlow, 1833|spelaeus R. Owen, 1845|communis Anonymous, 1859|breviceps Krefft, 1868|major R. Owen, 1877|rostralis De Vis, 1893",NA,NA,NA,NA,NA,Hyena Opossum;Marsupial Wolf;Tasmanian Tiger;Tasmanian Wolf;Zebra Wolf,Oceania,Australasia,EX,1,0,0,Thylacinus_cynocephalus,0,sciname match,Thylacinus_cynocephalus,0,NA,Harris,"(Harris, 1808)",mdd:1000220,Mammalia,Thylacinus cynocephalus
Echymipera_clara,1000223,7,Clara's Spiny Bandicoot,Clara's Bandicoot|White-lipped Bandicoot|Clara's Echymipera,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Echymipera,NA,clara,G. Stein,1932,0,Echimypera clara,"Stein, G. 1932. Einige neue Beuteltiere aus Neuguinea. Zeitschrift für Säugetierkunde 7:254-257.",https://www.biodiversitylibrary.org/page/45378730,ZMB 44230,holotype,NA,"Japen (= Yapen) I, Tjenderawasih Division, Papua Province (= Irian Jaya), Indonesia.",NA,NA,"clara G. Stein, 1932",NA,NA,NA,NA,NA,Clara's Bandicoot;White-lipped Bandicoot;Clara's Echymipera,Oceania,Australasia,LC,0,0,0,Echymipera_clara,0,sciname match,Echymipera_clara,0,NA,Stein,"Stein, 1932",mdd:1000223,Mammalia,Echymipera clara
Echymipera_kalubu,1000226,7,Common Spiny Bandicoot,Black-headed Bandicoot|Kalubu Echymipera|Common Echymipera,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Echymipera,NA,kalubu,J. B. Fischer,1829,1,Perameles? Kalubu,"Fischer, J.B. 1829. [Main body of work]. Pp. 1–527 in Fischer, J.B. 1829-1830. Synopsis Mammalium. J.G. Cotta, Stuttgart, 752 pp.",https://books.google.com/books?id=X31EAQAAMAAJ,lost (number not known),holotype,NA,"""In insula Waigeo,"" (= Waigeo Island, Sorong Division, Papua Province, Indonesia).",NA,NA,"kalubu (J. B. Fischer, 1829)|doreyana (Quoy & Gaimard, 1830)|cockerelli (E. P. Ramsay, 1877) [incorrect subsequent spelling]|cockerellii (E. P. Ramsay, 1877)|myoides (A. Günther, 1883)|garagassi (Miklouho-Maclay, 1884)|rufiventris (K. M. Heller, 1897)|hispida (G. M. Allen & T. Barbour, 1909)|alticeps (Cohn, 1910)|breviceps (Cohn, 1910) [nomen nudum]|typica (Cohn, 1910) [nomen novum]|oriomo Tate & Archbold, 1936|philipi Troughton, 1945",NA,NA,NA,NA,NA,Black-headed Bandicoot;Kalubu Echymipera;Common Echymipera,Oceania,Australasia,LC,0,0,0,Echymipera_kalubu,0,sciname match,Echymipera_kalubu,0,NA,Fischer,"(Fischer, 1829)",mdd:1000226,Mammalia,Echymipera kalubu
Echymipera_rufescens,1000227,7,Long-nosed Spiny Bandicoot,Rufescent Bandicoot|Rufous Spiny Bandicoot|Long-nosed Echymipera,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Echymipera,NA,rufescens,W. C. H. Peters & Doria,1875,1,Perameles rufescens,"Peters, W.C.H. and Doria, G. 1875-11. Diagnosi di alcune nuove specie di Marsupiali appartenenti alla Fauna papuana. Annali del Museo civico di storia naturale di Genova 7:541-544.",https://www.biodiversitylibrary.org/page/34620990,MSNG CE 3909,lectotype,NA,"""Insulae Kei [= Kai Island],"" Indonesia.",NA,NA,"aruensis (W. C. H. Peters & Doria, 1875)|rufescens (W. C. H. Peters & Doria, 1875)|welsiana (Heude, 1897)|keiensis (Cohn, 1910)|gargantua O. Thomas, 1914|australis Tate, 1948",NA,NA,NA,NA,NA,Rufescent Bandicoot;Rufous Spiny Bandicoot;Long-nosed Echymipera,Oceania,Australasia,LC,0,0,0,Echymipera_rufescens,0,sciname match,Echymipera_rufescens,0,NA,Peters & Doria,"(Peters & Doria, 1875)",mdd:1000227,Mammalia,Echymipera rufescens
Microperoryctes_aplini,1000228,7,Arfak Pygmy Bandicoot,NA,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Microperoryctes,NA,aplini,K. M. Helgen & Flannery,2004,0,Microperoryctes aplini,"Helgen, K.M. and Flannery, T.F. 2004-10. A new species of bandicoot, _Microperoryctes aplini_, from western New Guinea. Journal of Zoology, London 264(2):117-124.",https://doi.org/10.1017/S0952836904005667,BPBM VZ-BBM-NG 22457,holotype,http://portal.vertnet.org/o/bpbm/vz-bbm-ng?id=55df5b83-ef7b-4591-adef-3b4a69fdba96,"Kampong Sururai, Lake Anggi Giji (01°23'S, 133°58'E), 6200 ft (= 1890 m), Arfak Mountains, eastern Vogelkop Peninsula, western New Guinea (Papua Province, Indonesia).",-1.38333,133.9667,"aplini K. M. Helgen & Flannery, 2004",recently described,"Helgen, K. M., & Flannery, T. F. (2004). A new species of bandicoot, Microperoryctes aplini, from western New Guinea. Journal of Zoology, 264(2), 117-124.",NA,NA,NA,NA,Oceania,Australasia,VU,0,0,0,Microperoryctes_aplini,0,unmatched,NA,1,NA,Helgen & Flannery,"Helgen & Flannery, 2004",mdd:1000228,Mammalia,Microperoryctes aplini
Microperoryctes_longicauda,1000229,7,Long-tailed Bandicoot,Striped Bandicoot,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Microperoryctes,NA,longicauda,W. C. H. Peters & Doria,1876,1,Perameles longicauda,"Peters, W.C.H. and Doria, G. 1876-09. Diagnosi di tre nuove specie di Mammiferi della Nuova Guinea e di Salawatti. Annali del Museo civico di storia naturale di Genova 8:335-336.",https://www.biodiversitylibrary.org/page/7916095,"MSNG CE 597, MSNG CE 3908",holotype,NA,"""Hatam, Mons Arfak,"" (= Arfak Mountains, Bird's Head, Manokwari Division, Papua Province, Indonesia).",NA,NA,"longicauda (W. C. H. Peters & Doria, 1876)|longicaudatus (O. Thomas, 1888) [unjustified emendation]|longicaudatus (O. Thomas, 1906) [incorrect subsequent spelling]|dorsalis (O. Thomas, 1922)","previously included M. ornatus, although some authorities don't recognize this species as distinct","Helgen, K.M. and Flannery, T.F. 2004. A new species of bandicoot, Microperoryctes aplini, from western New Guinea. Journal of Zoology (London) 264: 117-124.|Westerman, M., Kear, B. P., Aplin, K., Meredith, R. W., Emerling, C., & Springer, M. S. (2012). Phylogenetic relationships of living and recently extinct bandicoots based on nuclear and mitochondrial DNA sequences. Molecular Phylogenetics and Evolution, 62(1), 97-108.|Leary, T., Wright, D., Hamilton, S., Singadan, R., Menzies, J., Bonaccorso, F.J., Helgen, K., Seri, L., Aplin, K., Dickman, C. & Salas, L. 2016. Microperoryctes longicauda. The IUCN Red List of Threatened Species 2016: e.T84783217A21965649. https://dx.doi.org/10.2305/IUCN.UK.2016-3.RLTS.T84783217A21965649.en. Downloaded on 15 September 2020.|Travouillon, K. J., Simoes, B. F., Miguez, R. P., Brace, S., Brewer, P., Stemmer, D., ... & Louys, J. (2019). Hidden in plain sight: reassessment of the pig-footed bandicoot, Chaeropus ecaudatus (Peramelemorphia, Chaeropodidae), with a description of a new species from Central Australia, and use of the fossil record to trace its past distribution. Zootaxa, 4566(1), zootaxa-4566.|Baker, A., Eldridge, M., Fisher, D. O., Frankham, G., Helgen, K. M., Jackson, S. M., ... & Umbrello, L. (2023). Taxonomy and diversity of living Australasian marsupials. American and Australasian Marsupials: an evolutionary, biogeographical, and ecological approach, 1-85.",NA,NA,NA,Striped Bandicoot,Oceania,Australasia,LC,0,0,0,Microperoryctes_longicauda,0,sciname match,Microperoryctes_longicauda,0,NA,Peters & Doria,"(Peters & Doria, 1876)",mdd:1000229,Mammalia,Microperoryctes longicauda
Microperoryctes_murinus,1000230,7,Mouse Bandicoot,Weyland Mouse Bandicoot,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Microperoryctes,NA,murinus,G. Stein,1932,0,Microperoryctes murina,"Stein, G. 1932. Einige neue Beuteltiere aus Neuguinea. Zeitschrift für Säugetierkunde 7:254-257.",https://www.biodiversitylibrary.org/page/45378731,ZMB 44229,holotype,NA,"Sumuri Mountain, 2500 m, Weyland Mountains, Paniai Division, Papua Province (= Irian Jaya), Indonesia.",NA,NA,"murinus G. Stein, 1932","often spelt 'murina', but the genus Microperoryctes is masculine and the name should be spelt 'murinus'",NA,NA,NA,NA,Weyland Mouse Bandicoot,Oceania,Australasia,VU (as Microperoryctes murina),0,0,0,Microperoryctes_murina,0,sciname match,Microperoryctes_murina,0,NA,Stein,"Stein, 1932",mdd:1000230,Mammalia,Microperoryctes murinus
Rhynchomeles_prattorum,1000232,7,Seram Bandicoot,Ceram Bandicoot|Seram Island Long-nosed Bandicoot,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Echymiperinae,NA,Rhynchomeles,NA,prattorum,O. Thomas,1920,0,Rhynchomeles prattorum,"Thomas, O. 1920-10-01. On mammals from Ceram. Annals and Magazine of Natural History (9)6(34):422-431.",https://www.biodiversitylibrary.org/page/19240228,BMNH:Mamm:1920.7.26.34,holotype,https://data.nhm.ac.uk/object/53ba8e15-a33f-412f-9ae3-4c13372c1167,"""Mt. Manusela, 6000',"" Seram Island, Indonesia.",NA,NA,"prattorum O. Thomas, 1920",NA,NA,NA,NA,NA,Ceram Bandicoot;Seram Island Long-nosed Bandicoot,Oceania,Australasia,EN,0,0,0,Rhynchomeles_prattorum,0,sciname match,Rhynchomeles_prattorum,0,NA,Thomas,"Thomas, 1920",mdd:1000232,Mammalia,Rhynchomeles prattorum
Isoodon_macrourus,1000235,7,Northern Brown Bandicoot,Brindled Bandicoot|Giant Brindled Bandicoot|Large Northern Bandicoot|Northern Short-nosed Bandicoot,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Peramelinae,NA,Isoodon,NA,macrourus,J. Gould,1842,1,Perameles macroura,"Gould, J. 1842-11. Mr. Gould then proceeded to characterize a new species of _Perameles_ from Port Essington, and a new species of _Dasyurus_ from the same locality. Proceedings of the Zoological Society of London 1842:41-42.",https://www.biodiversitylibrary.org/page/30679803,BMNH:Mamm:1842.5.26.11,holotype,https://data.nhm.ac.uk/object/b050dd8b-4228-461e-b855-4e992eb06c91 | https://data.nhm.ac.uk/object/fe3b2d72-4d8e-475b-a269-69496c9d33dc,"""Port Essington,"" Northern Territory, Australia.",NA,NA,"macrourus (J. Gould, 1842)|macrurus (J. A. Wagner, 1853) [unjustified emendation]|moresbyensis (E. P. Ramsay, 1877)|torosus (E. P. Ramsay, 1877)|wombeyensis (Broom, 1896)",NA,NA,NA,NA,NA,Brindled Bandicoot;Giant Brindled Bandicoot;Large Northern Bandicoot;Northern Short-nosed Bandicoot,Oceania,Australasia,LC,0,0,0,Isoodon_macrourus,0,sciname match,Isoodon_macrourus,0,NA,Gould,"(Gould, 1842)",mdd:1000235,Mammalia,Isoodon macrourus
Peroryctes_raffrayanus,1000248,7,Raffray's Bandicoot,Long-legged Bandicoot,Theria,Marsupialia,NA,Australidelphia,Peramelemorphia,NA,NA,NA,NA,Peramelidae,Peroryctinae,NA,Peroryctes,NA,raffrayanus,A. Milne-Edwards,1878,1,Perameles raffrayanus,"Milne-Edwards, A. 1878. Description d'une Nouvelle Espèce de Perameles -Provenant de la Nouvelle-Guinée. Annals des Sciences Naturelles, Paris 7(II):1-2.",https://www.biodiversitylibrary.org/page/33058419,MNHN 1877-2028,lectotype,NA,"""Amberbaki,"" Bird's Head (= Vogelkop), Manokwari Division, Papua Province (= Irian Jaya), Indonesia.",-0.5333333333333333,133.03333333333333,"raffrayanus (A. Milne-Edwards, 1878)|mainois (Förster, 1913)|rothschildi (Förster, 1913)","often spelt 'raffrayana', but the genus Peroryctes is masculine and the name should be spelt 'raffrayanus'",NA,NA,NA,NA,Long-legged Bandicoot,Oceania,Australasia,LC (as Peroryctes raffrayana),0,0,0,Peroryctes_raffrayana,0,sciname match,Peroryctes_raffrayana,0,NA,Milne-Edwards,"(Milne-Edwards, 1878)",mdd:1000248,Mammalia,Peroryctes raffrayanus
Dendrolagus_inustus,1000255,8,Grizzled Tree Kangaroo,NA,Theria,Marsupialia,NA,Australidelphia,Diprotodontia,Macropodiformes,NA,NA,Macropodoidea,Macropodidae,Macropodinae,Dendrolagini,Dendrolagus,NA,inustus,S. Müller in Temminck,1840,0,Dendrolagus inustus,"Temminck, C.J. 1840-03-21. No. 1. Pp. 1–32 in Temminck, C.J. 1840-1847. Verhandelingen over de natuurlijke geschiedenis der Nederlandsche overzeesche bezittingen. Land- en volkenkunde. S. en J. Luchtmans en C. C. van der Hoek, Leiden, 472 pp.",https://www.biodiversitylibrary.org/page/56901833,"RMNH.MAM.13483.a, RMNH.MAM.13483.b",holotype,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.13483.a | https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.13483.b,"Mount Lamantsjieri, near Triton Bay, Lobo District, Fakfak Division, West Papua, Indonesia.",NA,NA,"veterum (Lesson, 1827)|inustus S. Müller in Temminck, 1840|maximus W. Rothschild & N. C. Rothschild, 1898|finschi Matschie, 1916|keiensis Matschie, 1916|schoedei Matschie, 1916|sorongensis Matschie, 1916",NA,NA,NA,NA,NA,NA,Oceania,Australasia,VU,0,0,0,Dendrolagus_inustus,0,sciname match,Dendrolagus_inustus,0,NA,Müller in Temminck,"Müller in Temminck, 1840",mdd:1000255,Mammalia,Dendrolagus inustus
Dendrolagus_mayri,1000258,8,Wondiwoi Tree Kangaroo,NA,Theria,Marsupialia,NA,Australidelphia,Diprotodontia,Macropodiformes,NA,NA,Macropodoidea,Macropodidae,Macropodinae,Dendrolagini,Dendrolagus,NA,mayri,W. Rothschild & Dollman,1933,0,Dendrolagus mayri,Abstr. P.Z.S. Lond. No. 359: 40; P.Z.S. Lond. 1933: 540.,https://zslpublications.onlinelibrary.wiley.com/doi/10.1111/j.1096-3642.1933.tb01607.x,BMNH:Mamm:1939.2931,holotype,https://data.nhm.ac.uk/object/254a64de-8450-4d5a-9fc9-c18d2c10a086,"Wondiwoi Mts, 1600 m, Papua, Indonesia.",NA,NA,"mayri W. Rothschild & Dollman, 1933",split from D. dorianus,"Eldridge, M. D., Potter, S., Helgen, K. M., Sinaga, M. H., Aplin, K. P., Flannery, T. F., & Johnson, R. N. (2018). Phylogenetic analysis of the tree-kangaroos (Dendrolagus) reveals multiple divergent lineages within New Guinea. Molecular phylogenetics and evolution, 127, 589-599.",NA,NA,NA,NA,Oceania,Australasia,CR,0,0,0,Dendrolagus_mayri,0,unmatched,NA,1,NA,Rothschild & Dollman,"Rothschild & Dollman, 1933",mdd:1000258,Mammalia,Dendrolagus mayri
Dendrolagus_mbaiso,1000259,8,Dingiso,NA,Theria,Marsupialia,NA,Australidelphia,Diprotodontia,Macropodiformes,NA,NA,Macropodoidea,Macropodidae,Macropodinae,Dendrolagini,Dendrolagus,NA,mbaiso,"Flannery, Boeadi, & Szalay",1995,0,Dendrolagus mbaiso,"Flannery, T.F., Boeadi and Szalay, A.L. 1995. A new tree-kangaroo (_Dendrolagus_: Marsupialia) from Irian Jaya, Indonesia, with notes on ethnography and the evolution of tree-kangaroos. Mammalia 59(1):65-84.",https://doi.org/10.1515/mamm.1995.59.1.65,AM M.30751,holotype,NA,"Mount Ki, Tembagapura area, West Papua, Indonesia.",-4.083333333333333,137.1,"mbaiso Flannery, Boeadi, & Szalay, 1995",NA,NA,NA,NA,NA,NA,Oceania,Australasia,EN,0,0,0,Dendrolagus_mbaiso,0,sciname match,Dendrolagus_mbaiso,0,NA,"Flannery, Boeadi, & Szalay","Flannery, Boeadi, & Szalay, 1995",mdd:1000259,Mammalia,Dendrolagus mbaiso
Dendrolagus_pulcherrimus,1000261,8,Golden-mantled Tree Kangaroo,NA,Theria,Marsupialia,NA,Australidelphia,Diprotodontia,Macropodiformes,NA,NA,Macropodoidea,Macropodidae,Macropodinae,Dendrolagini,Dendrolagus,NA,pulcherrimus,Flannery,1993,0,Dendrolagus goodfellowi pulcherrimus,"Flannery, T.F. 1993-03-19. Taxonomy of _Dendrolagus goodfellowi_ (Macropodidae: Marsupialia) with description of a new subspecies. Records of the Australian Museum 45(1):33-42.",https://doi.org/10.3853/j.0067-1975.45.1993.128,AM M.21717,holotype,NA,"elevation of 1120 m in the Kukumbau area, Mt Sapau, near Sibilanga, 03° 21' S, 142° 35' E, West Sepik Pronvince, Papua New Guinea.",-3.533333333333333,142.5833,"pulcherrimus Flannery, 1993","sometimes considered a subspecies of D. goodfellowi, but molecular data supports its species status","Eldridge, M. D., Potter, S., Helgen, K. M., Sinaga, M. H., Aplin, K. P., Flannery, T. F., & Johnson, R. N. (2018). Phylogenetic analysis of the tree-kangaroos (Dendrolagus) reveals multiple divergent lineages within New Guinea. Molecular phylogenetics and evolution, 127, 589-599.",NA,NA,NA,NA,Oceania,Australasia,CR,0,0,0,Dendrolagus_pulcherrimus,0,sciname match,Dendrolagus_pulcherrimus,0,NA,Flannery,"Flannery, 1993",mdd:1000261,Mammalia,Dendrolagus pulcherrimus
